,Topic,Sentiment,TweetId,TweetDate,TweetText
2665,microsoft,negative,126565636703924225,Wed Oct 19 07:49:33 +0000 2011,RT sander_koers : # Google Apps vs. # Microsoft # Office 365 : `` clear Google Apps top choice '' http : //t.co/OySZmjVi #
2666,microsoft,negative,126564844211154944,Wed Oct 19 07:46:24 +0000 2011,Ouch ! ! ! # Microsoft # Azure # fail http : //t.co/LJpGVZJT
2667,microsoft,negative,126560723794010112,Wed Oct 19 07:30:02 +0000 2011,# Google Apps vs. # Microsoft # Office 365 : `` clear Google Apps top choice '' http : //t.co/KDTD4zRe
2668,microsoft,negative,126558437017530368,Wed Oct 19 07:20:57 +0000 2011,# microsoft # SBS 2011 disable third party software # update via # gpo
2669,microsoft,negative,126546665342640128,Wed Oct 19 06:34:10 +0000 2011,How # Apple eclipse # Microsoft http : //t.co/KxboqsKj
2670,microsoft,negative,126546043193147394,Wed Oct 19 06:31:42 +0000 2011,"Unmindful Ballmer , collect half billion , n't say thank you. http : //t.co/lwtpXejo # android # google # microsoft"
2671,microsoft,negative,126543225501650944,Wed Oct 19 06:20:30 +0000 2011,# Apple eclipse # Microsoft http : //t.co/wEdPbcPx
2672,microsoft,negative,126525932625334272,Wed Oct 19 05:11:47 +0000 2011,http : //t.co/5oK4XcOw Microsoft ! ! hate ! ! # microsoft
2673,microsoft,negative,126519630868119552,Wed Oct 19 04:46:45 +0000 2011,"Open Letter : Steve Ballmer , Please Retire - Forbes - Please retweet ! # MSFT need techie leader. http : //t.co/E8uMRmro # microsoft # ballmer"
2674,microsoft,negative,126518620095393792,Wed Oct 19 04:42:44 +0000 2011,MatthewGPhy One Operating System rule darkness bind them. # Microsoft
2675,microsoft,negative,126517164416049152,Wed Oct 19 04:36:57 +0000 2011,I wonder I tweet Bill Gates 'll fix laptop ... # Microsoft # vista # fml
2676,microsoft,negative,126515911321591808,Wed Oct 19 04:31:58 +0000 2011,RT anup_pillai : How # Apple eclipse # Microsoft | http : //t.co/r6hNEtTu
2677,microsoft,negative,126513363529383937,Wed Oct 19 04:21:51 +0000 2011,"After I n't know many year , still ca n't copy # microsoft # word document heading # powerpoint. # justsaying"
2678,microsoft,negative,126508179281547264,Wed Oct 19 04:01:16 +0000 2011,# microsoft # career site give error thing search ! ! # weird http : //t.co/vJ2JpKtM http : //t.co/02dYONXz
2679,microsoft,negative,126504435227701248,Wed Oct 19 03:46:22 +0000 2011,"Installing .NET framework , might take many years. Come back unborn child college. # microsoft"
2680,microsoft,negative,126488915996721153,Wed Oct 19 02:44:42 +0000 2011,Watching podcast Steve Jobs & Bill Gates 07 D5. Gates suck tech prediction ! All talk # Apple # Microsoft
2681,microsoft,negative,126485347935862784,Wed Oct 19 02:30:31 +0000 2011,My # Dell comp shitty # Microsoft vista blue screen swear steve job ghost come back finish start # appledomination
2682,microsoft,negative,126484955047006209,Wed Oct 19 02:28:57 +0000 2011,# WTF # Microsoft # sbs2008 # rww work # IE. # browserwars
2683,microsoft,neutral,126809228194217984,Wed Oct 19 23:57:30 +0000 2011,"My last day # Microsoft # SharePoint training : 10175A/Microsoft SharePoint 2010 , Application Development - http : //t.co/pKMBGsNr"
2684,microsoft,neutral,126808500356644864,Wed Oct 19 23:54:37 +0000 2011,"Following dear # Microsoft CEO 's logic , 550,000 # Android device activate day NEED belong computer scientists. I enlighten ! !"
2685,microsoft,neutral,126808393892634625,Wed Oct 19 23:54:11 +0000 2011,# EEDAR report : half HD console owner buy # DLC http : //t.co/5tO4bS31 # business # microsoft # pc # playstation
2686,microsoft,neutral,126805369619087360,Wed Oct 19 23:42:10 +0000 2011,Congrats # Microsoft 's Monica Diaz part HispanicBizMag 100 Most Influential Hispanics ! http : //t.co/qj9QDBhA
2687,microsoft,neutral,126805239209803777,Wed Oct 19 23:41:39 +0000 2011,Windows Phone Mango Update Released 'Nearly Everyone ' http : //t.co/SX1NQJJ1 # microsoft # Technology
2688,microsoft,neutral,126804966491955201,Wed Oct 19 23:40:34 +0000 2011,RT WinBetaDotOrg : Microsoft release developer preview `` Project Roslyn '' compiler http : //t.co/lpb9n510 # Microsoft # beta
2689,microsoft,neutral,126804937438003200,Wed Oct 19 23:40:27 +0000 2011,# Microsoft We support you. Retweet u support u want .
2690,microsoft,neutral,126804497493266433,Wed Oct 19 23:38:42 +0000 2011,MSPartners join : Small Business Specialist Community ( SBCS ) http : //t.co/IlQPKEz0 ! # Microsoft # MPN
2691,microsoft,neutral,126803763603312640,Wed Oct 19 23:35:47 +0000 2011,RT SAPWorkSmarter : Tomorrow # SAPTechEd Bangalore : # SAP & # Microsoft Building Apps Both Worlds w # DuetEnterprise & # SAPGateway. h ...
2692,microsoft,neutral,126803594216341506,Wed Oct 19 23:35:07 +0000 2011,"# Microsoft CEO Steve # Ballmer Not Buying # Yahoo : âSometimes , Youâre Luckyâ http : //t.co/7TEtDPP9"
2693,microsoft,neutral,126803513190789121,Wed Oct 19 23:34:48 +0000 2011,RT KumarSachi : Another Gem # Microsoft - Curate personal history `` Project Greenwich '' . Available later month. http : ...
2694,microsoft,neutral,126803044426985472,Wed Oct 19 23:32:56 +0000 2011,"RT NeowinFeed : Microsoft open spigot , Windows Phone Mango available # microsoft # windowsphone http : //t.co/nwMbseVm # neowin"
2695,microsoft,neutral,126802586178293760,Wed Oct 19 23:31:07 +0000 2011,# microsoft diggita Microsoft - Macro Word 2007 ( gerardopaolillo ) http : //t.co/O3M07opC
2696,microsoft,neutral,126802366996561920,Wed Oct 19 23:30:14 +0000 2011,"# Microsoft CEO Steve Ballmer Not Buying Yahoo : âSometimes , Youâre Luckyâ & lt ; http : //t.co/rcml9XQR & gt ;"
2697,microsoft,neutral,126800882477174784,Wed Oct 19 23:24:20 +0000 2011,# Microsoft : # Mango Now Available Nearly Everyone - http : //t.co/vQkJ84AC # windowsphone # wp7
2698,microsoft,neutral,126800407585501184,Wed Oct 19 23:22:27 +0000 2011,"If # Microsoft earnings disappoint , blame consumer PC sale - http : //t.co/edXe0xBd via cnet"
2699,microsoft,neutral,126800313029099520,Wed Oct 19 23:22:05 +0000 2011,Microsoft bitchslaps VMware new paper - # Microsoft call # VMware bogus benchmark number - http : //t.co/dBsMa1Pb
2700,microsoft,neutral,126798908335734785,Wed Oct 19 23:16:30 +0000 2011,Bill Gates testify Novel v. # Microsoft antitrust law # UI http : //t.co/H0GscVZR
2701,microsoft,neutral,126798906129526784,Wed Oct 19 23:16:29 +0000 2011,"If # Microsoft earnings disappoint , blame consumer PC sale http : //t.co/xEKwTlUg"
2702,microsoft,neutral,126797598425223169,Wed Oct 19 23:11:17 +0000 2011,"RT MSAnyWhere : Microsoft open spigot , Windows Phone Mango available # microsoft # windowsphone http : //t.co/Fpv2yDof # microsoft"
2703,microsoft,neutral,126797364823457792,Wed Oct 19 23:10:22 +0000 2011,"Microsoft open spigot , Windows Phone Mango available # microsoft # windowsphone : Microsoft say th ... http : //t.co/uEpATRzx"
2704,microsoft,neutral,126797364433387520,Wed Oct 19 23:10:22 +0000 2011,"Microsoft open spigot , Windows Phone Mango available # microsoft # windowsphone http : //t.co/GbKV9pbQ # microsoft"
2705,microsoft,neutral,126797363418370048,Wed Oct 19 23:10:21 +0000 2011,"Microsoft open spigot , Windows Phone Mango available # microsoft # windowsphone http : //t.co/S54leHKi"
2706,microsoft,neutral,126797339758305280,Wed Oct 19 23:10:16 +0000 2011,Should upgrade # Microsoft Office 2010. http : //t.co/gYGuYr64 # tech # Office2010
2707,microsoft,neutral,126797209244151808,Wed Oct 19 23:09:45 +0000 2011,"Microsoft open spigot , Windows Phone Mango available # microsoft # windowsphone http : //t.co/vyNtU8xW"
2708,microsoft,neutral,126797207159582720,Wed Oct 19 23:09:44 +0000 2011,"Microsoft open spigot , Windows Phone Mango available # microsoft # windowsphone http : //t.co/nwMbseVm # neowin"
2709,microsoft,neutral,126797206232645635,Wed Oct 19 23:09:44 +0000 2011,"Microsoft open spigot , Windows Phone Mango available # microsoft # windowsphone http : //t.co/e4LLmmyg"
2710,microsoft,neutral,126796929366638592,Wed Oct 19 23:08:38 +0000 2011,# Microsoft # Cloud GSA Loses $ 2.5 Billion Cloud Contract Fight : Google recently drop case D ... http : //t.co/cObJRw66 # TCN
2711,microsoft,neutral,126795614649466880,Wed Oct 19 23:03:24 +0000 2011,"`` MuraineR : # Microsoft launch OmniTouch , funny I though ALUEnterprise solution ! # copyright http : //t.co/k1kDqz04"
2712,microsoft,neutral,126795256225210368,Wed Oct 19 23:01:59 +0000 2011,"Love template name # Microsoft ... Everyone # SharePoint , go site 's /_layouts/xsl/internal.xsl laugh ."
2713,microsoft,neutral,126795026771607553,Wed Oct 19 23:01:04 +0000 2011,"# Microsoft âs new âgreat familyâ # advert begin air , include # Office2010 # Windows7 # WP7. http : //t.co/L5J2UEEQ winrumors"
2714,microsoft,neutral,126795013752504320,Wed Oct 19 23:01:01 +0000 2011,Club CALUMO FUN ! See vidio CALUMO Blog # Denali # Microsoft # SQLServer http : //t.co/8THqSRBd via calumo
2715,microsoft,neutral,126795009986002946,Wed Oct 19 23:01:00 +0000 2011,Club CALUMO FUN ! See vidio CALUMO Blog # Denali # Microsoft # SQLServer http : //t.co/Hfzf2cJe via calumo
2716,microsoft,neutral,126794825998663680,Wed Oct 19 23:00:16 +0000 2011,Tomorrow # SAPTechEd Bangalore : # SAP & # Microsoft Building Apps Both Worlds w # DuetEnterprise & # SAPGateway. http : //t.co/te4NQmxN
2717,microsoft,neutral,126793516398546945,Wed Oct 19 22:55:04 +0000 2011,TechNet Blogs- Technical Overview # DuetEnterprise # Microsoft # SharePoint # SAP http : //t.co/o9V1J49v
2718,microsoft,neutral,126792687138508801,Wed Oct 19 22:51:46 +0000 2011,# Microsoft researcher want turn hand touchscreen http : //t.co/HV2oi81b
2719,microsoft,neutral,126792112313352192,Wed Oct 19 22:49:29 +0000 2011,http : //t.co/hrkWT2VA # Microsoft # Opens The Door To Two # Spanish # Entrepreneurs With # Medical # Project
2720,microsoft,neutral,126791726559010816,Wed Oct 19 22:47:57 +0000 2011,Just instal Windows 7 Ultimate Service Pack 1 IE9. It look like IE9 try look like Chrome. # windows7 # ie9 # microsoft # ie8
2721,microsoft,neutral,126791479925555200,Wed Oct 19 22:46:59 +0000 2011,"Gentle Ballmer meekly suggest competition doom - # Microsoft winning , win , win ! : http : //t.co/7ntP5MS1 via thetecheye"
2722,microsoft,neutral,126790637243740160,Wed Oct 19 22:43:38 +0000 2011,sponsor supporter # ascribeconference include # microsoft # ubisys # zetes # healthinformation # connectingforhealth # emis
2723,microsoft,neutral,126789918826565632,Wed Oct 19 22:40:46 +0000 2011,Ballmer confirms Nokia phone debut ; quote - http : //t.co/Oe9Imdob - # microsoft # SteveBallmer
2724,microsoft,neutral,126789806905769984,Wed Oct 19 22:40:20 +0000 2011,Microsoft release developer preview `` Project Roslyn '' compiler http : //t.co/lpb9n510 # Microsoft # beta
2725,microsoft,neutral,126789806356303872,Wed Oct 19 22:40:20 +0000 2011,Microsoft release developer preview `` Project Roslyn '' compiler http : //t.co/igGyeT9S # Microsoft # beta
2726,microsoft,neutral,126789710705213440,Wed Oct 19 22:39:57 +0000 2011,I wish # Microsoft # PowerPoint # iPad .
2727,microsoft,neutral,126789040015020033,Wed Oct 19 22:37:17 +0000 2011,Watching week 's episode Hawaii Five-O. Great use Windows Phone 7 & SkyDrive. Oh yeah Dell Inspiron Duo # microsoft
2728,microsoft,neutral,126788856476471296,Wed Oct 19 22:36:33 +0000 2011,WSPSanDiego Kickoff tomorrow 10/20 San Diego # Microsoft Store 6:00pm wspwest ping w/questions #
2729,microsoft,neutral,126788488183037953,Wed Oct 19 22:35:05 +0000 2011,On blog discus # Microsoft embrace # Apache # Hadoop big data - http : //t.co/q3YNLQck # opensource # bigdata # IT
2730,microsoft,neutral,126786825913245698,Wed Oct 19 22:28:29 +0000 2011,# Microsoft Works Suite 2003 Review http : //t.co/Yie1rSSz # windowsxphomesoftware # officesuites # family
2731,microsoft,neutral,126786517531242496,Wed Oct 19 22:27:16 +0000 2011,Did quick video call test two diff. # Android tablet use # Skype & work great ! # Microsoft n't break yet .
2732,microsoft,neutral,126786021340884992,Wed Oct 19 22:25:17 +0000 2011,What best device 90 ? # Apple # Sony # Samsung # Microsoft Companies.. : )
2733,microsoft,neutral,126785035599749121,Wed Oct 19 22:21:22 +0000 2011,"Microsoft CEO Steve Ballmer Looks Ahead Social , Mobile Plans | Adweek http : //t.co/jEENZQDw # tech # apple # microsoft"
2734,microsoft,neutral,126784430185521154,Wed Oct 19 22:18:58 +0000 2011,# EvolutionOfIT # cloud event BenchmarkLearn # microsoft MSLearning folk help create u windows azure pas ex. BLAZURE ? ?
2735,microsoft,neutral,126782184748097536,Wed Oct 19 22:10:03 +0000 2011,Creating # Pareto chart use # Microsoft # Excel http : //t.co/OFXuNqhY
2736,microsoft,neutral,126781699811061760,Wed Oct 19 22:08:07 +0000 2011,# microsoft # volume 1 # microsoft powerpoint # procedural syntax http : //t.co/InQbcG68 GO ! Microsoft PowerPoint 2007 Volume 1
2737,microsoft,neutral,126781384600727552,Wed Oct 19 22:06:52 +0000 2011,# Microsoft Pushing # Mango Windows Phones http : //t.co/xPIaZ8Xp # wp7 # orange # samsung # lg # optimus7 # htc # dell # msft
2738,microsoft,neutral,126781241423962112,Wed Oct 19 22:02:34 +0000 2011,# Microsoft drop developer preview âRoslynâ compiler http : //t.co/XgUrXNPa # uncategorized
2739,microsoft,neutral,126780592036646913,Wed Oct 19 22:03:43 +0000 2011,More Colorful Photos Of Nokia 's First Windows Phone Just Leaked ! ! http : //t.co/sU4l744v # nokia # wp7 # microsoft # windowsphone7
2740,microsoft,neutral,126779798986047488,Wed Oct 19 22:00:34 +0000 2011,# Microsoft show 'touch screen ' surface http : //t.co/X7Z87xzt
2741,microsoft,neutral,126779783760723968,Wed Oct 19 22:00:30 +0000 2011,# Microsoft learn day long-For FREE-SpecTECHular San Antonio. Register ? uick. November 10 - http : //t.co/GinBVlSK
2742,microsoft,neutral,126779778090008576,Wed Oct 19 22:00:29 +0000 2011,# Microsoft learn day long-For FREE-SpecTECHular San Antonio. Register ? uick. November 10 - http : //t.co/bVKP5Caq
2743,microsoft,neutral,126779040282587138,Wed Oct 19 21:57:33 +0000 2011,"# SIGSource # Microsoft talent source program boast procure-to-pay model manage temp workforce , concept work VMS # Beeline"
2744,microsoft,neutral,126778210783473665,Wed Oct 19 21:54:15 +0000 2011,grumbledook still poor central management Apple ? # microsoft
2745,microsoft,neutral,126776771159916546,Wed Oct 19 21:48:32 +0000 2011,"RT WinRumors : If miss earlier , Steve # Ballmer bash # Android phone [ video ] http : //t.co/NvD7MQVk # microsoft # window"
2746,microsoft,neutral,126775752610942976,Wed Oct 19 21:44:29 +0000 2011,# Nokia 800 Renders Revealed http : //t.co/K3txY6JZ # mobilenews # android # gingerbread # microsoft # nokia800 # nokian9
2747,microsoft,neutral,126774185577021445,Wed Oct 19 21:38:15 +0000 2011,# Microsoft Boxes Up Two New Xbox 360 Holiday Bundles : With holiday season around theâ¦ http : //t.co/cHyXxdI2
2748,microsoft,neutral,126773807875751936,Wed Oct 19 21:36:45 +0000 2011,"RT KentisG : Agree ! RT MuraineR : # Microsoft launch OmniTouch , funny I though ALUEnterprise solutiâ¦ ( cont ) http ..."
2749,microsoft,neutral,126773769262997504,Wed Oct 19 21:36:36 +0000 2011,JackDavidson95 ill manager week ! Yeh joint ownership # microsoft ahhhhh
2750,microsoft,neutral,126773680196947968,Wed Oct 19 21:36:15 +0000 2011,RT Microsoft_EDU : Quality education vital. Attend # Microsoft & # Desire2Learn session # EDUCAUSE http : //t.co/hlRxf2dF # EDU11
2751,microsoft,neutral,126773504644349954,Wed Oct 19 21:35:33 +0000 2011,# Microsoft To Launch Its Own Version Of # Facebook Timeline Like Web Service Called Project # Greenwich http : //t.co/MmS14pDW
2752,microsoft,neutral,126773458519605248,Wed Oct 19 21:35:22 +0000 2011,lukerussell1 # iWantAnAutomaticPromotion 'll run # Microsoft know .
2753,microsoft,neutral,126772660024774656,Wed Oct 19 21:32:12 +0000 2011,# Microsoft drop developer preview âRoslynâ compiler http : //t.co/niSKSmL4
2754,microsoft,neutral,126772118879879169,Wed Oct 19 21:30:03 +0000 2011,Creating # Pareto chart use # Microsoft # Excel http : //t.co/B6rYS5gX
2755,microsoft,neutral,126771594470232064,Wed Oct 19 21:27:58 +0000 2011,Developers : Let Microsoft Market Your App Windows Phone http : //t.co/QZUqhCxx # wp7 # wp7dev # windowsphone # Microsoft # Marketplace
2756,microsoft,neutral,126769762452770819,Wed Oct 19 21:20:41 +0000 2011,ScottShipman1 Glad hear ! Hey Mckellip thank # Microsoft # Lync video participation # onthebigscreen : ) CoreBTS # CoreAppTech
2757,microsoft,neutral,126768953027608576,Wed Oct 19 21:17:28 +0000 2011,RT NeowinFeed : Microsoft Stores offer free Windows Phone 7 device # microsoft # microsoftstores http : //t.co/hJ8qlOC9 # neowin
2758,microsoft,neutral,126768739692720128,Wed Oct 19 21:16:37 +0000 2011,"Google Docs presentation make PowerPoint weep , beg mercy http : //t.co/9rVHs6jk via engadget # google # powerpoint # microsoft # haha"
2759,microsoft,neutral,126768259734315008,Wed Oct 19 21:14:43 +0000 2011,RT Flipbooks # Microsoft Researchers Want Turn Your Hand Into Touchscreen http : //t.co/NDpyFvpK rt TferThomas # Technology # Tech
2760,microsoft,neutral,126768125386571776,Wed Oct 19 21:14:10 +0000 2011,RT Flipbooks : # Microsoft Researchers Want Turn Your Hand Into Touchscreen http : //t.co/HIbjxHVD rt TferThomas # Technology # Tech
2761,microsoft,neutral,126768055769513984,Wed Oct 19 21:13:54 +0000 2011,# Microsoft Researchers Want Turn Your Hand Into Touchscreen http : //t.co/HIbjxHVD rt TferThomas # Technology # Tech
2762,microsoft,neutral,126768000949948416,Wed Oct 19 21:13:41 +0000 2011,Nice comparison w # Microsoft : ) RT google : Watch live stream Vic Gundotra & Sergey Brin # w2s http : //t.co/vPxANJtz
2763,microsoft,neutral,126767824386531329,Wed Oct 19 21:12:59 +0000 2011,.. download CTP3 # Microsoft # SQL2012 play around ... http : //www.microsoft.com/sqlserver/en/us/default.aspx
2764,microsoft,neutral,126767467077976065,Wed Oct 19 21:11:34 +0000 2011,"DPR Client : EvolveTech partner # Microsoft # Office 365 webinar Tuesday , Nov. 1 , 10 a.m. ET. Sign ! http : //t.co/hnrzdFk5"
2765,microsoft,neutral,126767049312714752,Wed Oct 19 21:09:54 +0000 2011,Because search : Now everyone want customize search # Microsoft well # MCHammer # WiredDoo http : //t.co/HlicKxPV
2766,microsoft,neutral,126766670109872128,Wed Oct 19 21:08:24 +0000 2011,RT techinciter : Suppose Microsoft Had Bought Siri ? - Forbes http : //t.co/ZRYNdhDi # apple # microsoft # siri # msft
2767,microsoft,neutral,126766092629712896,Wed Oct 19 21:06:06 +0000 2011,Windows Phone firmware update due next week enable Internet Sharing http : //t.co/yPF60YEe # microsoft # window
2768,microsoft,neutral,126765064299614209,Wed Oct 19 21:02:01 +0000 2011,"RT MSFTDynamicsERP : Time learn , inspire innovate # Microsoft Dynamics # AX2012 EMEA Tech Conference http : //t.co/bzX4UE6K # ..."
2769,microsoft,neutral,126764662510452736,Wed Oct 19 21:00:25 +0000 2011,TheZeroOfTime # microsoft
2770,microsoft,neutral,126764604218028033,Wed Oct 19 21:00:11 +0000 2011,1st public test release Roslyn project. http : //t.co/0j9ly9Y8 give APIs C # compiler ( visual basic .. ; ) . # microsoft
2771,microsoft,neutral,126762652402860033,Wed Oct 19 20:52:26 +0000 2011,Updates : Windows Phone 7.5 available broadly http : //t.co/miMgwgwo # microsoft
2772,microsoft,neutral,126762576557248512,Wed Oct 19 20:52:08 +0000 2011,RT SAP_MICROSOFT : Follow whymicrosoft insight # Microsoft solution drive productivity people organization
2773,microsoft,neutral,126761994098442241,Wed Oct 19 20:49:49 +0000 2011,# Microsoft build function 'holodesk ' interact digital item - http : //t.co/ougSB108 via TheNextWeb
2774,microsoft,neutral,126761880801910784,Wed Oct 19 20:49:22 +0000 2011,nokia Is # Nokia go release new # WindowsPhone Norway year ? # WP7 # Microsoft
2775,microsoft,neutral,126761759041265664,Wed Oct 19 20:48:53 +0000 2011,Ballmer On Not Buying Yahoo : http : //t.co/ogoaKRBf # Microsoft # Yahoo # Skype # Xbox # Google # Bing # Ballmer http : //t.co/LwUYs0uP
2776,microsoft,neutral,126761312016547840,Wed Oct 19 20:47:06 +0000 2011,# Microsoft delivers # developer preview Roslyn compiler service http : //t.co/nM30ugQQ
2777,microsoft,neutral,126761103677071362,Wed Oct 19 20:46:16 +0000 2011,RT ScottRockHill : # MIcrosoft Launches Reseller RewardHub Resllers http : //t.co/scPUl9Yz
2778,microsoft,neutral,126761034341040128,Wed Oct 19 20:46:00 +0000 2011,# GA-repost : RT whymicrosoft Are make move # GoogleApps # Microsoft ? & gt ; & gt ; # Metalogix migrate ... http : //t.co/z3Z3X9pA
2779,microsoft,neutral,126758826337771520,Wed Oct 19 20:37:13 +0000 2011,RT whymicrosoft Are make move # GoogleApps # Microsoft ? & gt ; & gt ; # Metalogix migrate # GoogleApps # SharePoint
2780,microsoft,neutral,126758715981434881,Wed Oct 19 20:36:47 +0000 2011,# Microsoft build function âholodeskâ interact digital item http : //t.co/BgrZnNvs # uncategorized
2781,microsoft,neutral,126756834257285120,Wed Oct 19 20:29:18 +0000 2011,# seguridadparatodos use # Microsoft # Security # Essentials ? ( thx msftsecresponse ) - Our analysis [ Spanish ] http : //t.co/hUt3FQyA
2782,microsoft,neutral,126755580604981249,Wed Oct 19 20:24:20 +0000 2011,RT RossMistry : # Microsoft Codename `` Data Explorer '' CTP Coming Next Month http : //t.co/NkhuoM7U # SQLServer # SQL2012 # SQLAzure
2783,microsoft,neutral,126755433108082688,Wed Oct 19 20:23:44 +0000 2011,Bill Gates jump chair interview http : //t.co/dmVtFsVg # BillGates # microsoft # parkour # cheatedabit
2784,microsoft,neutral,126755073664618496,Wed Oct 19 20:22:19 +0000 2011,Minority Report-esque interface develop # Microsoft Research Carnegie Mellon University http : //t.co/0yqEKDzg via Digg
2785,microsoft,neutral,126754216160145409,Wed Oct 19 20:18:54 +0000 2011,I ca n't c important invention ... Siri incomparable alternative ! -- PocketTouch http : //t.co/4DPIoyqT # MicroSoft # Siri
2786,microsoft,neutral,126753468160540672,Wed Oct 19 20:15:56 +0000 2011,Get rid tangle mess behind computer desk # Microsoft Wireless Mouse Keyboard : http : //t.co/n4LewRAy
2787,microsoft,neutral,126752950654746624,Wed Oct 19 20:13:53 +0000 2011,# Microsoft delivers developer preview Roslyn compiler service http : //t.co/5yup4iMK
2788,microsoft,neutral,126752714385391616,Wed Oct 19 20:12:56 +0000 2011,RT nedraallmond : WSPSanDiego Kickoff tomorrow 10/20 San Diego # Microsoft Store 6:00pm wspwest http : //t.co/iuaa4yuE
2789,microsoft,neutral,126752712300826624,Wed Oct 19 20:12:56 +0000 2011,RT nedraallmond : WSPSanDiego Kickoff tomorrow 10/20 San Diego # Microsoft Store 6:00pm wspwest http : //t.co/GP8tIRXN
2790,microsoft,neutral,126752262281371649,Wed Oct 19 20:11:08 +0000 2011,non conductive # surface become # multitouch. # touch # gesture : # microsoft # windows 7 # nui # apps http : //t.co/Ygpnusfv
2791,microsoft,neutral,126751213692792832,Wed Oct 19 20:06:58 +0000 2011,WesleyBackelant Indeed I survive # sqlpass # sqlkilt couple vendor evening : - ) I spar # sqlkaraoke great voice : - ) # microsoft
2792,microsoft,neutral,126751180557778945,Wed Oct 19 20:06:51 +0000 2011,BUILD Windows # Samsung # Slate PC US # Microsoft Store http : //t.co/bm4NeNiT # msdn # bldwin
2793,microsoft,neutral,126750292212584449,Wed Oct 19 20:03:19 +0000 2011,"CNET Â» # Microsoft # OmniTouch allow multitouch input arbitrary , everyday surface ( via andretelles ) Â» http : //t.co/fEB4uIMr"
2794,microsoft,neutral,126749618229878784,Wed Oct 19 20:00:38 +0000 2011,Microsoft Roslyn CTP finally ... Check http : //t.co/cSTAnsLF # roslyn # visualstudio # compiler # csharp # net # microsoft
2795,microsoft,neutral,126749567428468736,Wed Oct 19 20:00:26 +0000 2011,Vertical Solutions give away # microsoft office pro pack # 2011solutions conference ! Stop booth chance win !
2796,microsoft,neutral,126749486545506304,Wed Oct 19 20:00:07 +0000 2011,"# Microsoft Pre-order Call Duty : Modern Warfare 3 get $ 20 Xbox Live 12M Card , $ 10 bounce back co.. http : //t.co/3ov35Z3R"
2797,microsoft,neutral,126749360745758722,Wed Oct 19 19:59:37 +0000 2011,Reporting # Microsoft Dynamics # AX2012 http : //t.co/Q4oClJfS
2798,microsoft,neutral,126749318198730752,Wed Oct 19 19:59:27 +0000 2011,# Microsoft Codename `` Data Explorer '' CTP Coming Next Month http : //t.co/NkhuoM7U # SQLServer # SQL2012 # SQLAzure
2799,microsoft,neutral,126748764869378048,Wed Oct 19 19:57:15 +0000 2011,RT aislyngreene : # Microsoft want transform hand touchscreen : http : //t.co/an3bmArc via AddThis
2800,microsoft,neutral,126748146582818816,Wed Oct 19 19:54:47 +0000 2011,http : //t.co/gAPEyL5N # Harmonix # Microsoft
2801,microsoft,neutral,126747712082292736,Wed Oct 19 19:53:04 +0000 2011,RT techinciter : Suppose Microsoft Had Bought Siri ? - Forbes http : //t.co/S19qrDjU # apple # microsoft # siri
2802,microsoft,neutral,126747117120274432,Wed Oct 19 19:50:42 +0000 2011,# Microsoft Hints Windows Phone # Apps Indian Publishers Services http : //t.co/VYA3ed6h # wp7 # windowsphone # msft
2803,microsoft,neutral,126746786806247424,Wed Oct 19 19:49:23 +0000 2011,"RT techinciter : Open Letter : Steve Ballmer , Please Retire - Forbes - Please retweet ! # MSFT need techie leader. http : //t.co/E8uMRmro ..."
2804,microsoft,neutral,126746562062848001,Wed Oct 19 19:48:29 +0000 2011,When go drop charade list Steve Ballmer one producer Hawaii Five-O ? # productplacement # microsoft # ftl
2805,microsoft,neutral,126746140791144448,Wed Oct 19 19:46:49 +0000 2011,"RT dansaap : At # VMworld party , look good I wonder good dancer ; # VMware # Microsoft employee ! ; - )"
2806,microsoft,neutral,126745920967680000,Wed Oct 19 19:45:57 +0000 2011,I 'm nowhere near scientst thks Steve Balmer 4 declarng scientst. Been use # Android frm last 3yrs. # Microsoft # Google
2807,microsoft,neutral,126745707414691840,Wed Oct 19 19:45:06 +0000 2011,"That Huge AOL , Yahoo , And Microsoft Ad-Selling Deal Is n't Done Yet ( AOL , MSFT , YHOO ) http : //t.co/Vj678HK3 # apple # microsoft"
2808,microsoft,neutral,126745457232846849,Wed Oct 19 19:44:06 +0000 2011,# microsoft announces SP3 # office2007 # sharepoint2007 .
2809,microsoft,neutral,126745293378166784,Wed Oct 19 19:43:27 +0000 2011,# Microsoft want transform hand touchscreen : http : //t.co/J8FgWWgS via AddThis
2810,microsoft,neutral,126745275686600705,Wed Oct 19 19:43:23 +0000 2011,WSPSanDiego Kickoff tomorrow 10/20 San Diego # Microsoft Store 6:00pm wspwest http : //t.co/5FiP2vVg ping #
2811,microsoft,neutral,126745248121618434,Wed Oct 19 19:43:16 +0000 2011,Steve # Bullmer say 's hard get excite # android phone ... even though # Microsoft make loads money sale .
2812,microsoft,neutral,126744229912379392,Wed Oct 19 19:39:13 +0000 2011,Suppose Microsoft Had Bought Siri ? - Forbes http : //t.co/HoJx73Hh # apple # microsoft # siri
2813,microsoft,neutral,126743926903283713,Wed Oct 19 19:38:01 +0000 2011,Suppose Microsoft Had Bought Siri ? - Forbes http : //t.co/ZRYNdhDi # apple # microsoft # siri # msft
